,symbol,market,name,sector,industry,listingdate,settlemonth,representative,homepage,region,close,cap,volume,amount,shares_num,BPS,PER,PBR,EPS,DIV,DPS
151,034310,KOSPI,NICE,회사 본부 및 경영 컨설팅 서비스업,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업",2004-02-04,12월,이현석,http://www.nice.co.kr,서울특별시,15350,581493305000,18061,276849350,37882300,20040,9.92,0.77,1548,2.44,375
152,030190,KOSDAQ,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",2000-05-16,12월,신희부,http://www.niceinfo.co.kr,서울특별시,16950,1029116199000,79043,1327719900,60714820,5044,18.52,3.36,915,1.95,330
153,008260,KOSPI,NI스틸,1차 철강 제조업,"스틸파이프,철강재임가공 제조,도매",1975-06-28,12월,배종민,http://www.hcr4u.com,서울특별시,5520,157872645840,67309,368206550,28600117,4960,7.16,1.11,771,1.36,75
154,004250,KOSPI,NPC,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매",1969-09-08,12월,최병민,http://www.npc.co.kr,경기도,10050,369036000000,392771,3961474650,36720000,7686,16.11,1.31,624,1.0,100
155,010060,KOSPI,OCI,기초 화학물질 제조업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",1985-07-09,12월,"백우석, 이우현, 김택중(3인, 각자 대표이사)",http://www.oci.co.kr,서울특별시,128500,3064644173500,526445,67661933000,23849371,128783,4.69,1.0,27387,1.56,2000
156,178920,KOSPI,PI첨단소재,플라스틱제품 제조업,PI(Polyimide)제품,2021-08-09,12월,김태림,http://www.pimaterials.com,충청북도,49500,1453632939000,155057,7628969650,29366322,11097,22.72,4.46,2179,2.2,1090
157,024940,KOSDAQ,PN풍년,생활용품 도매업,압력솥,1995-01-04,12월,유재원,http://www.pn.co.kr,경기도,4655,46550000000,392178,1856065760,10000000,4757,20.42,0.98,228,0.54,25
158,005490,KOSPI,POSCO홀딩스,1차 철강 제조업,"열연코일,냉연강판,후판,선재,스테인리스 제조",1988-06-10,12월,"대표이사 회장 최정우, 대표이사 사장 전중선",http://www.posco.co.kr,서울특별시,294000,25632929490000,200031,58828279000,87186835,666803,3.37,0.44,87330,5.78,17000
159,218410,KOSDAQ,RFHIC,통신 및 방송 장비 제조업,GaN 트랜지스터,2015-06-30,12월,조덕수,http://rfhic.com,경기도,28950,775467264300,69076,1994560700,26786434,10675,121.13,2.71,239,0.52,150
160,327260,KOSDAQ,RF머트리얼즈,전자부품 제조업,"광통신, RF통신용 패키지",2019-12-24,12월,남동우,http://www.metal-life.co.kr,경기도,12950,104865176150,35179,452816500,8097697,4337,0.0,2.99,0,0.0,0
161,091340,KOSDAQ,S&K폴리텍,전자부품 제조업,고밀도폴리우레탄폼시트,2007-07-30,12월,강원형,http://www.snkpolytec.com,경기도,5100,59688977100,19692,100594730,11703721,8546,15.04,0.6,339,4.9,250
162,010950,KOSPI,S-Oil,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",1987-05-27,12월,Hussain A.Al-Qahtani,http://www.s-oil.com,서울특별시,112500,12665564100000,225791,25096398500,112582792,60024,9.5,1.87,11840,3.38,3800
163,019550,KOSDAQ,SBI인베스트먼트,신탁업 및 집합투자업,벤처캐피탈,1989-09-06,12월,공동대표이사 이준효 공동대표이사 소우에이이치로,http://www.sbik.co.kr,서울특별시,1660,269030514500,528242,874374595,162066575,819,12.03,2.03,138,0.0,0
164,034120,KOSPI,SBS,텔레비전 방송업,"TV,라디오방송,광고",2003-06-25,12월,박정훈(단독대표),http://www.sbs.co.kr,서울특별시,49500,903502809000,26225,1297697150,18252582,37150,6.43,1.33,7693,2.02,1000
165,046140,KOSDAQ,SBS콘텐츠허브,"영화, 비디오물, 방송프로그램 제작 및 배급업","컨텐츠, 프로젝트",2003-02-05,12월,김휘진,http://www.sbscontentshub.co.kr,서울특별시,7470,160332755850,15426,113582210,21463555,8636,9.74,0.86,767,1.0,75
166,151910,KOSDAQ,SBW생명과학,전자부품 제조업,"Blue Filter, IR Filter, Camera Module",2012-08-02,12월,홍진의,http://www.nanosm.com,경기도,4995,884784919410,253852,1265524650,177134118,217,0.0,23.02,0,0.0,0
167,036120,KOSDAQ,SCI평가정보,기타 정보 서비스업,"신용조회,채권추심,신용조사",1999-12-07,12월,임동훈,http://www.sci.co.kr,서울특별시,3240,115020000000,66782,216831915,35500000,838,19.29,3.87,168,1.23,40
168,099220,KOSDAQ,SDN,기계장비 및 관련 물품 도매업,"태양광기자재 및 선박용엔진 도매, 태양광발전시스템 구축 및 설계",2009-05-19,12월,최기혁,http://www.sdn-i.com,경기도,2750,148793614750,34574121,97862880870,54106769,1831,0.0,1.5,0,0.0,0
169,036540,KOSDAQ,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",2001-05-02,12월,김영민,http://www.sts-semi.co.kr,충청남도,6840,1124908472520,655293,4497617800,164460303,2436,21.24,2.81,322,0.0,0
170,255220,KOSDAQ,SG,기타 비금속 광물제품 제조업,"아스콘, 레미콘",2018-01-26,12월,박창호,http://sgholdings.co.kr,인천광역시,1870,83495329830,73802,137959985,44649909,1839,0.0,1.02,0,0.0,0
171,040610,KOSDAQ,SG&G,기타 운송관련 서비스업,생활정보신문,2000-04-27,12월,이 의 범,http://www.sgng.com,경기도,2715,92546737140,122004,329802055,34087196,8743,6.16,0.31,441,0.0,0
172,049470,KOSDAQ,SGA,소프트웨어 개발 및 공급업,"산업용컴퓨터 제조, 판매",2001-10-11,12월,김신환,http://www.sgacorp.kr,서울특별시,1050,55505361450,132191,137927025,52862249,901,11.93,1.17,88,0.0,0
173,184230,KOSDAQ,SGA솔루션즈,소프트웨어 개발 및 공급업,보안솔루션,2013-12-20,12월,최영철,http://sgasol.kr,서울특별시,1050,49546585200,133214,140307000,47187224,793,28.38,1.32,37,0.0,0
174,005090,KOSPI,SGC에너지,전기업,"증기, 전기, REC(신재생에너지공급인증서)",1993-01-06,12월,"이복영, 박준영, 안찬규",http://www.sgcenergy.co.kr,서울특별시,38850,570201605400,158044,6160900450,14677004,41630,9.1,0.93,4270,3.86,1500
175,016250,KOSDAQ,SGC이테크건설,건물 건설업,"건축공사, 플랜트설비, 토목공사",1999-12-28,12월,"이복영, 안찬규",http://www.sgcetec.co.kr,서울특별시,51000,132571695000,5115,260683000,2599445,84840,1.79,0.6,28436,2.94,1500
176,001380,KOSPI,SG글로벌,자동차 신품 부품 제조업,"자동차시트커버(Seat Trim Cover), 면사, 면ㆍ혼방사 등의 제조 및 판매",1976-06-29,12월,이의범,http://www.sgglobal.co.kr,충청남도,1725,77563146675,54415,93391580,44964143,2735,0.0,0.63,0,0.0,0
177,004060,KOSPI,SG세계물산,상품 종합 도매업,"피복류,봉제품,P.E제품 수출입,도매,제조/조경사업",1976-04-19,12월,이의범,http://www.sgsegye.com,서울특별시,690,139673222400,996901,688192839,202424960,1207,2.97,0.57,232,0.0,0
178,001770,KOSPI,SHD,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",1988-11-23,12월,신종호,http://www.shinhwatp.com,경기도,30700,37296754600,5170,159654650,1214878,33420,6.44,0.92,4768,0.33,100
179,002360,KOSPI,SH에너지화학,기초 화학물질 제조업,"합성수지(PS/EPS,ABS수지) 제조",1985-12-23,12월,정케빈규봉,http://www.sh-enerchem.com,전라북도,1230,136694487900,3540379,4349985450,111133730,835,205.0,1.47,6,0.81,10
180,009160,KOSPI,SIMPAC,1차 철강 제조업,"프레스, 합금철",1989-07-29,12월,최진식,http://www.simpac.co.kr,인천광역시,7530,492684255480,87411,659693890,65429516,9786,4.65,0.77,1621,2.66,200
